Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/25/2023 11:15:59	2.95	0.26	0.66	0.00	0.00	0.00	0.00	1.08	3.87	100.00	0.00	24.31	1564	259	296	0	0	0	0	0	2119	297.07	3.88	5.20	6.57	18.74	4.23	13.61	1.01	25.05	25.01
7/25/2023 11:16:03	1.24	1.66	0.00	1.55	0.00	0.00	0.00	0.00	4.45	100.00	0.01	24.33	657	1663	0	47	0	0	0	0	2366	307.89	3.87	2.94	9.63	3.29	10.92	6.74	1.01	25.15	25.12
7/25/2023 11:16:06	0.00	0.00	0.00	5.10	0.00	0.00	0.00	0.53	5.10	100.00	0.01	24.31	0	0	0	153	0	0	0	0	153	298.68	18.23	4.76	9.91	15.38	12.31	10.44	1.01	25.19	25.07
7/25/2023 11:16:09	0.00	0.00	2.30	0.00	0.00	0.00	0.00	1.46	2.30	100.00	-0.00	24.31	0	0	1035	0	0	0	0	0	1035	302.93	9.22	3.88	-0.77	21.60	3.93	14.03	1.01	25.27	25.06
7/25/2023 11:16:12	4.13	0.00	0.00	1.54	0.00	0.00	0.00	0.44	5.66	100.00	0.00	24.31	2187	0	0	46	0	0	0	0	2233	298.81	3.27	6.85	4.81	13.60	9.66	14.32	1.01	25.31	25.12
7/25/2023 11:16:14	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.87	100.00	-0.03	24.34	463	0	0	0	0	0	0	0	463	305.12	-1.32	-2.09	5.75	13.05	-3.86	8.99	1.01	25.39	25.17
7/25/2023 11:16:18	3.41	0.80	0.00	0.00	0.00	0.00	0.00	0.36	4.21	88.24	-0.14	24.34	1809	796	0	0	0	0	0	0	2604	223.80	1.60	-3.53	9.46	9.65	3.90	8.58	1.00	25.41	25.15
7/25/2023 11:16:21	0.00	0.00	4.31	0.75	0.00	0.00	0.00	0.00	5.06	100.00	-0.13	24.36	0	0	1939	22	0	0	0	0	1962	304.09	10.39	1.89	5.14	7.12	7.05	12.15	1.00	25.46	25.19
7/25/2023 11:16:24	0.76	0.86	0.00	0.00	0.00	0.00	0.00	0.83	1.61	69.80	-0.16	24.36	401	858	0	0	0	0	0	0	1259	177.06	-3.36	1.48	4.19	11.88	8.37	6.26	1.00	25.52	25.20
