Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
9/19/2023 14:34:46	0.00	0.00	2.30	0.00	0.00	0.00	0.00	0.71	2.30	100.00	0.00	20.55	0	0	1035	0	0	0	0	0	1035	300.48	5.68	0.47	2.44	12.26	3.80	10.04	1.00	23.22	23.96
9/19/2023 14:34:49	2.78	0.00	1.42	0.77	0.00	0.00	0.00	0.28	4.97	100.00	-0.00	20.51	1472	0	637	23	0	0	0	0	2133	295.10	5.02	0.08	3.86	10.67	9.10	12.57	1.00	23.28	23.98
9/19/2023 14:34:52	0.76	1.76	2.26	0.00	0.00	0.00	0.00	0.49	4.78	100.00	0.02	20.50	401	1764	1016	0	0	0	0	0	3181	297.52	5.40	-0.11	8.47	11.52	10.16	10.03	1.00	23.35	23.99
9/19/2023 14:34:55	5.59	1.43	0.00	0.42	0.00	0.00	0.00	0.13	7.45	100.00	0.04	20.50	2965	1433	0	13	0	0	0	0	4410	297.63	3.35	4.51	10.06	10.94	9.01	12.58	1.00	23.41	24.01
9/19/2023 14:34:58	0.00	0.51	3.48	0.18	0.00	0.00	0.00	0.60	4.17	100.00	0.08	20.49	0	512	1567	5	0	0	0	0	2084	301.44	7.02	1.33	5.94	13.64	7.77	12.58	1.01	23.46	24.06
9/19/2023 14:35:01	0.73	1.03	1.41	0.88	0.00	0.00	0.00	0.42	4.05	100.00	0.02	20.51	387	1030	633	26	0	0	0	0	2077	302.22	5.18	2.92	7.61	10.20	8.82	9.30	1.00	23.52	24.06
9/19/2023 14:35:04	0.00	0.00	0.00	2.83	0.00	0.00	0.00	0.74	2.83	100.00	-0.01	20.50	0	0	0	85	0	0	0	0	85	300.44	9.14	4.92	6.78	13.58	8.53	9.24	1.00	23.55	24.04
9/19/2023 14:35:07	0.00	0.00	3.23	1.04	0.00	0.00	0.00	0.60	4.27	100.00	-0.01	20.50	0	0	1454	31	0	0	0	0	1485	270.93	9.67	2.47	3.80	14.38	8.40	13.31	1.00	23.61	24.07
9/19/2023 14:35:10	1.96	0.00	1.32	0.00	0.00	0.00	0.00	0.39	3.28	100.00	-0.01	20.50	1040	0	595	0	0	0	0	0	1635	261.78	2.97	-0.22	0.62	8.78	1.21	11.80	1.00	23.65	24.09
